X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z),Label
1.14921912589581,0.362821587584565,0.0532766093871945,-0.570400794156743,-0.397298828493186,-0.417495492428228,-0.0102485222863778,0.00482754189875411,-0.257952065497478,1
1.1419486242605,0.434613254086896,0.206219231554578,1.61731168687339,-0.255071917195139,-0.304142425853898,-0.616534277298964,0.316167728541402,-1.93760416184299,1
1.11662327926344,0.33371784485702,-0.827545369226379,2.36936513293404,-0.269137206421237,-0.277124434687949,-0.312642898860557,-0.0942070537224836,1.72085366893316,1
0.180112228284452,0.419970091183827,0.580951710844229,-0.396583936042407,-0.404667836384051,-0.438975346989913,0.00343835190085525,0.00523319542699638,-0.229625201364254,0
-0.413285607788414,0.53291598360077,0.225947588041199,-0.424884627441683,-0.985979473684301,-1.01550958460777,0.00108592039992458,0.011330079244516,-0.0968528948885559,1
0.425940038382889,-1.97577551625179,-0.427504194255207,-0.616850492978324,-0.138094547368112,-0.183658025629917,-0.0134563834240105,0.0220861242203822,0.167361067952979,1
-1.35741755310269,0.412849351118742,0.00481124052334354,-0.426152960796125,3.48612005345654,3.43703742417924,0.000872062990749061,0.0131577922283335,-0.0561438596896197,1
0.8464481320958,0.417669544393568,0.0487482512283699,-0.438467032731024,2.63181365992364,2.56459563881763,-0.000197224055128517,0.0132456349916773,-0.0541199620550841,1
1.14577693103444,0.493879721397825,-0.19339020369711,2.16278734468586,-0.267426212317849,-0.276987616532821,-0.34921251582957,-0.115300875886588,1.70340116249948,1
1.16201234621179,0.493258938930611,-0.220843142446828,2.18830853973086,-0.243398804849485,-0.315051440936156,-0.344721510236884,0.0854051462834485,-1.08828543680112,1
1.15654070633368,0.406422426752309,0.057536895086245,-0.555996581100559,-0.101872950169503,-0.146530781221801,-0.00917923524050017,0.0199559080064308,0.108207797222566,1
1.20146057037502,0.36946761164531,-0.059174093168948,0.546531286668533,-0.262471684678998,-0.300443226073929,0.208955322118526,-0.285531887800933,-2.66972746715109,1
0.410266752888223,0.413251033891643,-0.882371844168145,-0.441656931254578,-0.196401918745174,-0.229506803465311,-0.000411081464304033,0.0307149403525473,0.33902648625048,1
-0.505655016080812,0.53291598360077,0.235877713792663,-0.424884627441683,-0.985979473684301,-1.01550958460777,0.00108592039992458,0.011330079244516,-0.0968528948885559,1
-0.548076036990332,0.387178170268722,1.2139209993617,-0.60709415974633,-0.374200945346429,-0.394230836904436,-0.0128148111964839,0.00322051701797944,-0.301927066812658,1
0.507825752445984,0.367349647933644,0.564774758108096,-0.470051944912807,-0.358974994689295,-0.388087593917194,-0.0027635129652347,0.00175614454219506,-0.317055268351108,1
0.00760092287395454,0.367349647933644,0.954939234814205,-0.470051944912807,-0.358975753738317,-0.388088329380634,-0.0027635129652347,0.00175622856930129,-0.31705334266354,1
-1.02361190956013,0.419970091183827,1.22579931155993,-0.396583936042407,-0.404667836384051,-0.438975346989913,0.00343835190085525,0.00523319542699638,-0.229625201364254,0
0.732479114365947,0.40634939352087,0.220494767932675,-0.561242504183647,-0.460391980358873,-0.476081839271568,-0.0096069500588512,0.0073409484404667,-0.196177933986282,1
0.460326961642424,0.387178170268722,0.531108111057089,-0.60709415974633,-0.374201875048159,-0.394231668358109,-0.0128148111964839,0.00322059470861536,-0.301925141125089,1
-1.30230937944213,0.417669544393568,-0.00936817500067396,-0.438467032731024,2.63245743675843,2.56523162252043,-0.000197224055128517,0.0132455491738295,-0.0541218877426526,1
1.16594480325944,0.487598863494262,-0.198324550910814,2.1509779971792,-0.249414949713996,-0.306167953929821,-0.35348966401308,0.132200035691297,-1.68772886863681,1
-0.248417394384138,-1.41272581849012,-1.27952140837981,-0.458630924153108,-0.176447963721883,-0.210677061903149,-0.00169422591935713,0.0263857444111399,0.244800667834248,1
1.1507932606358,0.370855243042608,0.874263805149211,2.89976428073822,-0.425998992450955,-0.136653405268508,-0.257467687293274,0.00620595244088054,0.0972641147705533,1
0.771175974909747,0.413251033891643,-0.429755385798985,-0.441656931254578,-0.196401619965573,-0.229506508890075,-0.000411081464304033,0.0307148548101982,0.339024560562912,1
-1.26706745060353,-1.41272581849012,-2.24725178653159,-0.458631927581395,-0.17644739786918,-0.210676559188771,-0.00169422591935713,0.0263856514303257,0.244798742146679,1
-1.76561708370152,0.34266441570802,-1.74642679272464,-0.540774573990681,-0.132068681246263,-0.173298414831026,-0.0081099481946226,0.0216472622155143,0.147100909044369,1
0.192791472209244,0.387178170268722,0.712262540506986,-0.60709415974633,-0.374200945346429,-0.394230836904436,-0.0128148111964839,0.00322051701797944,-0.301927066812658,1
0.663995461081759,0.412849351118742,0.0470031154107127,-0.426152960796125,3.48720899226147,3.43812146233069,0.000872062990749061,0.0131577058594882,-0.0561457853771882,1
-0.0879214901438626,-1.97577551625179,-0.760490806900643,-0.616850492978324,-0.138094547368112,-0.183658025629917,-0.0134563834240105,0.0220861242203822,0.167361067952979,1
0.382265174734429,0.413251033891643,-0.917488644478003,-0.441656931254578,-0.196401619965573,-0.229506508890075,-0.000411081464304033,0.0307148548101982,0.339024560562912,1
-0.264882395520338,0.413251033891643,-1.72907679155763,-0.441656931254578,-0.196401619965573,-0.229506508890075,-0.000411081464304033,0.0307148548101982,0.339024560562912,1
-1.25704268476503,-1.97577551625179,-1.51809121764285,-0.616849489550037,-0.138094614998943,-0.183658025629917,-0.0134563834240105,0.0220861293171083,0.167361067952979,1
1.1462667023014,0.326085872171878,0.275688484378804,2.17896461552472,-0.249673968381132,-0.305334557573907,-0.346646226919464,0.13560899803443,-1.78200668061739,1
0.741102073608644,0.709072137826223,0.537081816432062,-0.437754598647438,-0.326927680435424,-0.358360750090254,1.66333540469985e-05,-0.00346291319331705,-0.429224643530997,1
-1.88376493813077,-2.79396680803776,1.76196863533269,-0.536784943122594,-0.398126612337039,-0.420752928011675,-0.00768223337627156,0.00487524877043615,-0.253053116323112,1
-0.128589780250455,0.572682578118084,-0.328505549125914,-0.537558586331672,0.00119847552244684,-0.0490470880945092,-0.00789609078544708,0.0171424669785151,0.0393124730829097,1
1.15705988830667,0.502388092860204,-0.237274703242942,2.22546147547578,-0.225168266396268,-0.341803821524294,-0.337236500915741,0.0460129494737287,-0.548582610404245,1
-0.43030452827154,0.532989016832205,-0.616497410259226,-0.396047101909,-0.0745375643523346,-0.104078180071599,0.00343835190085525,0.0189029794907531,0.069370530340251,1
-1.33516491659778,0.413251033891643,-3.07131872063912,-0.441656931254578,-0.196401619965573,-0.229506508890075,-0.000411081464304033,0.0307148548101982,0.339024560562912,1
-0.642533414067499,0.419970091183827,1.02165157697853,-0.396583936042407,-0.404667836384051,-0.438975346989913,0.00343835190085525,0.00523319542699638,-0.229625201364254,0
0.64559686016189,0.40634939352087,0.254179030906745,-0.56124150075536,-0.460391863681549,-0.476081839271568,-0.0096069500588512,0.00734094513448219,-0.196177933986282,1
-0.568607425309801,0.367349647933644,1.40436919336783,-0.470051944912807,-0.358975753738317,-0.388088329380634,-0.0027635129652347,0.00175622856930129,-0.31705334266354,1
1.13041347554755,0.34266441570802,0.0409497269697413,-0.540773570562394,-0.132051318383695,-0.173282216847977,-0.0081099481946226,0.0216460580106575,0.147072023730841,1
-1.6019161933375,-1.97577551625179,-1.74157216597805,-0.616850492978324,-0.138094547368112,-0.183658025629917,-0.0134563834240105,0.0220861242203822,0.167361067952979,1
0.019730555558787,0.572682578118084,-0.283895860747324,-0.537558586331672,0.00119847552244684,-0.0490470880945092,-0.00789609078544708,0.0171424669785151,0.0393124730829097,1
-0.51478576564891,0.367349647933644,1.36238947627998,-0.470052948341094,-0.358975814905031,-0.388088329380634,-0.0027635129652347,0.00175623531901965,-0.31705334266354,1
0.139695026016482,-1.97577551625179,-0.612993375015234,-0.616850492978324,-0.138094547368112,-0.183658025629917,-0.0134563834240105,0.0220861242203822,0.167361067952979,1
-1.17189346081015,0.417669544393568,-0.0058408762659279,-0.438467032731024,2.63181365992364,2.56459563881763,-0.000197224055128517,0.0132456349916773,-0.0541199620550841,1
-0.517288673360786,0.40634939352087,0.705029951152449,-0.561242504183647,-0.460391980358873,-0.476081839271568,-0.0096069500588512,0.0073409484404667,-0.196177933986282,1
1.14075439342967,0.515534074518821,-0.0704144172236351,1.14327309907895,-0.258526253139749,-0.279674054711454,6.94546371114726,5.18190350830887,2.1234282835743,1
1.16870587848505,0.529264322028933,-0.172882838179669,1.98621707935271,-0.253246673883661,-0.301739681863894,-0.396261145848183,0.215418176874435,-2.35589431273098,1
1.15256772718164,0.36833559655804,0.0514699861438145,-0.5648638768705,-0.403649862360147,-0.423716456969098,-0.00982080746802672,0.00517961340759695,-0.248805049546913,1
-1.8343471804183,-2.79396680803776,1.73425059751149,-0.536784943122594,-0.398128022969126,-0.420754241352987,-0.00768223337627156,0.00487532949155786,-0.253051190635543,1
-1.18913949139523,0.367349647933644,1.8883706814408,-0.470052948341094,-0.358975055856009,-0.388087593917194,-0.0027635129652347,0.00175615129191343,-0.317055268351108,1
-1.70202824202438,0.367349647933644,2.28841273533807,-0.470051944912807,-0.358974994689295,-0.388087593917194,-0.0027635129652347,0.00175614454219506,-0.317055268351108,1
-0.40662767876254,0.419970091183827,0.895274402608928,-0.396583936042407,-0.404667836384051,-0.438975346989913,0.00343835190085525,0.00523319542699638,-0.229625201364254,0
-1.02140805675673,0.387178170268722,1.53442502876652,-0.60709415974633,-0.374201875048159,-0.394231668358109,-0.0128148111964839,0.00322059470861536,-0.301925141125089,1
-0.775133365118425,0.413251033891643,-2.36898282664529,-0.441656931254578,-0.196401619965573,-0.229506508890075,-0.000411081464304033,0.0307148548101982,0.339024560562912,1
